"MATHTOT","PR50M","LOWINC","PERASIAN","PERBLACK","PERHISP","PERMINTE","AVYRSEXP","AVSALK","PERSPENK","PTRATIO","PCTAF","PCTCHRT","PCTYRRND","PERMINTE_AVYRSEXP","PERMINTE_AVSAL","AVYRSEXP_AVSAL","PERSPEN_PTRATIO","PERSPEN_PCTAF","PTRATIO_PCTAF","PERMINTE_AVYRSEXP_AVSAL","PERSPEN_PTRATIO_PCTAF"
437.000000,293.000000,18.073660,1.065779,1.648626,9.342215,3.284672,14.972580,60.46424,4.506425,23.304250,45.454550,0.000000,0.000000,49.180014,198.60520,905.3057,105.01885,204.83752,1059.2842,2973.6322,4773.5848
727.000000,465.000000,38.074670,1.538031,1.165175,30.201340,8.932039,13.483160,55.68426,3.887088,21.219270,25.903610,0.000000,0.000000,120.432111,497.37398,750.7998,82.48117,100.68961,549.6557,6706.1730,2136.5601
676.000000,453.000000,22.465790,2.346382,2.090835,12.614710,5.326877,16.195220,64.39768,4.933223,21.433270,25.635590,5.263158,0.000000,86.269945,343.03852,1042.9346,105.73510,126.46608,549.4545,5555.5843,2710.5817
174.000000,96.000000,17.997810,0.617829,1.412180,9.223301,4.587156,11.087300,50.37247,3.667019,19.393940,35.955060,0.000000,0.000000,50.859175,231.06638,558.4947,71.11795,131.84789,697.3103,2561.9023,2557.0500
423.000000,224.000000,36.826910,1.330486,3.876478,27.184630,5.802048,14.227840,59.65303,4.756442,22.281470,39.814810,0.000000,0.000000,82.550611,346.10974,848.7338,105.98052,189.37683,887.1325,4924.3941,4219.5943
66.000000,34.000000,27.087790,1.005025,0.301508,21.608040,9.230770,12.864190,46.34738,4.792461,17.371320,41.333330,0.000000,0.000000,118.746379,427.82200,596.2215,83.25137,198.08837,718.0145,5503.5836,3441.0565
331.000000,179.000000,19.302070,2.108511,0.539985,25.096430,8.290155,13.322900,51.76827,4.138211,21.009330,48.809520,0.000000,0.000000,110.448906,429.16698,689.7035,86.94104,201.98409,1025.4553,5717.7488,4243.5505
705.000000,303.000000,31.914890,8.753316,4.823657,34.797130,11.899310,17.108610,57.48922,3.823838,23.523200,38.954470,0.000000,0.000000,203.580654,684.08205,983.5606,89.94891,148.95558,916.3338,11703.6930,3503.9120
235.000000,108.000000,39.277270,1.385309,0.966495,54.381440,21.323530,14.497740,60.26291,4.158069,22.213290,33.333330,0.000000,0.000000,309.142994,1285.01797,873.6760,92.36439,138.60229,740.4429,18629.8564,3078.8128
754.000000,302.000000,35.706330,4.651992,8.920774,32.866950,9.057301,17.083170,53.11772,4.325819,21.673770,42.914980,0.000000,13.333330,154.727413,481.10318,907.4190,93.75681,185.64244,930.1294,8218.7674,4023.5715
590.000000,171.000000,44.542030,2.308979,1.528165,62.944790,22.371970,15.489660,62.89081,4.312730,24.507870,20.190020,0.000000,15.384620,346.534209,1406.99131,974.1573,105.69583,87.07410,494.8144,21793.8171,2134.0008
715.000000,400.000000,23.649100,5.235658,2.399232,33.461290,11.250000,17.796090,60.28385,4.361515,23.737110,37.804880,0.000000,0.000000,200.206013,678.19331,1072.8168,103.52976,164.88655,897.3786,12069.1892,3913.9302
605.000000,538.000000,7.894435,17.389000,4.916817,6.887782,13.528340,14.115750,66.18201,5.970823,18.747690,73.375260,0.000000,0.000000,190.962665,895.33273,934.2087,111.93914,438.11069,1375.6166,12638.2930,8213.5634
2216.000000,975.000000,42.807840,12.245020,3.270391,49.410480,22.369510,16.577290,80.56504,5.038400,28.210850,38.107580,0.000000,0.000000,370.825854,1802.20047,1335.5500,142.13755,192.00123,1075.0472,29875.5998,5416.5179
908.000000,463.000000,40.205450,18.394120,4.340957,25.200910,11.520000,15.609970,65.46892,4.317319,23.762800,29.551120,0.000000,0.000000,179.826854,754.20196,1021.9679,102.59159,127.58161,702.2174,11773.0699,3031.6963
713.000000,399.000000,28.893570,31.459880,5.952142,18.429520,20.227270,14.806370,60.77492,4.090016,22.119770,26.720650,0.000000,0.000000,299.492444,1229.31072,899.8560,90.47021,109.28789,591.0546,18201.6293,2417.4229
1269.000000,393.000000,56.348670,1.201376,0.587457,72.013760,19.716650,14.114210,59.92213,4.282146,22.535300,26.647560,4.000000,20.000000,278.284939,1181.46366,845.7535,96.49944,114.10874,600.5108,16675.4263,2571.4747
345.000000,204.000000,14.506400,1.659053,1.226256,4.087521,3.333333,17.289160,58.61628,4.262088,24.333530,60.580910,14.285710,0.000000,57.630528,195.38758,1013.4262,103.71165,258.20117,1474.1474,3378.0871,6282.9459
145.000000,59.000000,39.608940,0.747126,0.287356,8.908046,4.301075,16.491200,56.13194,4.741874,18.736380,28.828830,0.000000,0.000000,70.929888,241.42768,925.6830,88.84555,136.70268,540.1479,3981.4322,2561.3133
335.000000,131.000000,49.377120,0.840532,1.074014,4.809713,4.090909,14.585830,55.39661,4.509515,20.738130,34.482760,0.000000,0.000000,59.669303,226.62249,808.0055,93.51891,155.50052,715.1080,3305.4771,3224.7901
121.000000,80.000000,32.101620,1.633166,0.628141,8.354271,1.960784,14.403640,54.12202,2.908312,16.888890,43.243240,9.090909,0.000000,28.242427,106.12159,779.5541,49.11816,125.76483,730.3303,1528.5372,2124.0284
435.000000,326.000000,11.443660,4.562111,7.805057,10.150240,10.162600,15.175620,61.41934,4.303057,22.279440,40.490800,0.000000,0.000000,154.223756,624.18018,932.0766,95.86970,174.23422,902.1123,9472.3213,3881.8409
239.000000,100.000000,40.819420,1.316920,1.774979,39.965650,12.643680,15.513330,57.07422,4.262563,20.023700,39.664800,0.000000,16.666670,196.145580,721.62817,885.4112,85.35228,169.07371,794.2361,11194.8560,3385.4812
1496.000000,688.000000,28.110860,6.548673,21.010710,18.015840,13.241530,15.965510,59.26899,3.955489,22.888910,26.116070,0.000000,34.615380,211.407780,784.81211,946.2597,90.53683,103.30183,597.7684,12529.9256,2364.4662
323.000000,155.000000,22.712450,2.529475,15.348340,10.396570,18.220340,15.120850,62.35360,4.900856,20.228740,66.310160,0.000000,0.000000,275.507028,1136.10379,942.8394,99.13814,324.97655,1341.3710,17178.8550,6573.8660
1052.000000,515.000000,23.019240,2.829361,8.373287,16.746570,9.129815,14.622740,53.90188,4.110539,22.381470,40.261440,5.263158,10.526320,133.502911,492.11419,788.1932,91.99991,165.49622,901.1102,7196.0579,3704.0487
1324.000000,450.000000,35.460880,3.839582,35.214590,15.549300,23.876770,16.680850,68.33880,4.364927,25.670800,20.022750,0.000000,56.000000,398.284819,1631.70981,1139.9493,112.05117,87.39784,514.0000,27218.3066,2243.5725
120.000000,55.000000,39.708680,0.429448,0.674847,25.092020,6.329114,15.629410,56.85404,3.942010,20.421610,43.835620,0.000000,0.000000,98.920318,359.83570,888.5951,80.50219,172.80045,895.1939,5624.0197,3528.8634
386.000000,224.000000,30.760320,1.923440,0.716576,22.402410,6.153846,15.858610,54.12234,4.170568,21.147670,23.371650,11.111110,11.111110,97.591444,333.06055,858.3051,88.19780,97.47306,494.2559,5281.8773,2061.3280
616.000000,320.000000,19.675840,3.863969,3.644564,12.847390,5.994550,15.717790,59.48468,4.081602,22.292980,14.450870,0.000000,0.000000,94.221078,356.58389,934.9677,90.99107,58.98270,322.1530,5604.7107,1314.9001
234.000000,108.000000,33.558050,1.379099,0.858106,26.509350,17.567570,11.023640,50.73147,3.834786,21.023050,0.000000,0.000000,0.000000,193.658567,891.22865,559.2455,80.61890,0.00000,0.0000,9824.5838,0.0000
232.000000,151.000000,21.463870,0.878378,0.439189,34.054050,14.285710,16.464530,56.83735,4.968968,20.913270,46.484380,0.000000,0.000000,235.207501,811.96190,935.8003,103.91737,230.97940,972.1404,13368.5710,4830.5345
688.000000,193.000000,51.205220,4.550344,3.431583,39.264200,10.049020,13.277320,56.23431,3.767504,23.170010,12.967030,0.000000,41.666670,133.424054,565.09971,746.6409,87.29311,48.85334,300.4462,7503.0096,1131.9323
120.000000,55.000000,42.130750,0.783085,0.234926,25.920130,1.724138,13.381750,49.55074,3.282389,21.306620,29.870130,0.000000,0.000000,23.071984,85.43231,663.0756,69.93662,98.04539,636.4315,1143.2339,2089.0158
224.000000,72.000000,55.007260,0.673968,1.235608,64.588600,18.120810,13.327330,55.53515,4.008414,24.004090,13.071900,0.000000,0.000000,241.502015,1006.34190,740.1353,96.21833,52.39759,313.7791,13411.8506,1257.7564
733.000000,359.000000,42.600700,4.702023,1.366867,32.558780,9.221311,14.964160,59.64521,3.932407,24.178630,21.406250,0.000000,50.000000,137.989173,550.00703,892.5405,95.08021,84.17809,517.5738,8230.3932,2035.3108
120.000000,31.000000,53.904280,1.221374,1.475827,53.435110,14.736840,12.708570,51.29737,4.109917,21.686620,28.865980,0.000000,16.666670,187.284163,755.96113,651.9162,89.13021,118.63678,626.0055,9607.1850,2572.8308
135.000000,39.000000,72.297700,12.323560,0.597177,45.331160,6.521739,12.382670,52.19434,4.350793,21.443790,17.721520,0.000000,0.000000,80.756542,340.39786,646.3053,93.29749,77.10267,380.0166,4215.0344,1653.3734
776.000000,303.000000,49.256420,13.283120,2.939555,25.528200,14.107880,15.097450,57.77756,4.165932,23.061710,24.242420,0.000000,25.000000,212.993013,815.11888,872.2938,96.07352,100.99227,559.0717,12306.2166,2329.0545
207.000000,79.000000,49.159070,0.876271,1.892744,29.758150,3.597122,13.243400,55.37246,3.941387,20.911080,36.423840,0.000000,0.000000,47.638125,199.18149,733.3196,82.41866,143.56045,761.6618,2637.8402,3002.0040
41.000000,19.000000,51.293100,0.142248,0.568990,32.290180,2.564103,15.812220,53.21662,5.045576,19.643840,34.210530,0.000000,0.000000,40.544161,136.45289,841.4729,99.11449,172.61183,672.0262,2157.6232,3390.7592
43.000000,23.000000,60.145990,0.480769,0.000000,5.128205,5.555556,16.132050,63.50783,6.482470,17.908310,42.424240,0.000000,0.000000,89.622507,352.82131,1024.5115,116.09008,275.01386,759.7464,5691.7309,4925.0335
259.000000,91.000000,84.099040,0.562852,0.241222,90.726350,18.787880,14.217390,58.39111,3.952910,22.751840,8.370044,0.000000,0.000000,267.114617,1097.04517,830.1692,89.93598,33.08603,190.4339,15597.1190,752.7681
342.000000,96.000000,74.574420,0.895583,0.244250,80.460000,15.981740,12.970660,53.30490,3.688748,22.964750,16.465860,0.000000,0.000000,207.293716,851.90505,691.3997,84.71118,60.73841,378.1344,11049.7708,1394.8424
250.000000,40.000000,76.580370,1.721170,0.057372,83.763630,23.684210,13.284940,58.36271,4.115279,22.618730,27.428570,0.000000,0.000000,314.643309,1382.27468,775.3451,93.08238,112.87622,620.3994,18363.4362,2553.1167
1750.000000,578.000000,44.833280,7.621228,1.954371,43.135170,12.711110,14.473250,58.32298,4.057255,22.312730,35.917310,3.125000,28.125000,183.971073,741.34981,844.1231,90.52844,145.72569,801.4132,10729.7412,3251.5379
150.000000,26.000000,72.663140,1.192504,0.298126,79.258940,13.157890,14.814060,58.00131,4.081734,21.106030,36.134450,0.000000,0.000000,194.921772,763.17486,859.2349,86.14920,147.49121,762.6548,11305.7181,3112.9540
134.000000,23.000000,92.334500,0.933553,0.109830,83.031300,17.105260,14.402380,61.35021,3.792456,22.918920,0.000000,0.000000,100.000000,246.356455,1049.41129,883.5890,86.91900,0.00000,0.0000,15114.0202,0.0000
53.000000,31.000000,36.716420,0.427960,0.855920,4.707561,4.651163,13.268090,48.16047,4.666561,18.426670,70.270270,0.000000,0.000000,61.712049,224.00220,638.9975,85.98918,327.92050,1294.8471,2972.0813,6042.4829
266.000000,59.000000,51.806540,0.547196,0.437757,76.908340,15.527950,15.024040,56.92598,3.897079,23.484750,30.601090,0.000000,16.666670,233.292542,883.94377,855.2582,91.52193,119.25487,718.6589,13280.4066,2800.6707
304.000000,204.000000,23.281700,1.366251,0.862896,18.648130,8.152174,14.221360,56.80801,3.825936,22.877170,35.546880,0.000000,0.000000,115.935001,463.10878,807.8872,87.52659,136.00009,813.2120,6586.0367,3111.2971
1338.000000,736.000000,15.681540,5.522166,1.674629,17.439770,6.917476,15.000220,57.20355,3.831574,23.209860,37.687190,0.000000,0.000000,103.763662,395.70418,858.0658,88.93030,144.40126,874.7144,5935.6498,3351.5330
1170.000000,526.000000,38.158210,2.905512,2.354871,33.442680,9.943978,15.352550,56.41361,3.699070,24.851120,34.363410,0.000000,22.222220,152.665419,560.97570,866.0928,91.92603,127.11266,853.9692,8612.4074,3158.8919
1431.000000,1088.000000,12.327020,5.661354,1.485200,14.531150,5.405405,15.732220,62.75024,4.265133,23.810320,41.166380,0.000000,0.000000,85.039021,339.19046,987.2006,101.55418,175.58009,980.1847,5336.2190,4180.6180
248.000000,186.000000,1.247051,6.066291,1.000625,2.345216,4.729730,12.224850,55.20884,4.079327,20.988490,74.342100,0.000000,0.000000,57.820240,261.12291,674.9198,85.61891,303.26574,1560.3284,3192.1884,6365.0899
516.000000,284.000000,23.455290,3.861647,1.819697,29.781910,10.365850,10.287230,54.40298,4.155084,21.652560,21.140940,0.000000,0.000000,106.635883,563.93313,559.6560,89.96821,87.84238,457.7555,5801.3098,1902.0124
591.000000,455.000000,17.898830,10.490960,3.372093,12.700260,14.928910,14.437660,49.78331,4.254717,20.062860,46.420320,0.000000,0.000000,215.538527,743.21055,718.7545,85.36179,197.50532,931.3244,10730.2213,3962.5217
59.000000,17.000000,49.235810,0.779510,1.670379,43.763920,4.166667,11.360910,50.43317,5.039203,19.545450,27.083330,0.000000,0.000000,47.337129,210.13823,572.9667,98.49349,136.47840,529.3559,2387.3615,2667.5317
342.000000,96.000000,62.239680,13.820860,3.956157,32.128790,15.884480,13.270890,52.88133,4.324174,20.987110,8.000000,0.000000,18.181820,210.801187,839.99243,701.7823,90.75192,34.59339,167.8969,11147.4471,726.0153
154.000000,37.000000,46.161880,1.150575,0.800400,45.622810,13.333330,11.807140,48.42615,3.945069,19.858300,53.773580,0.000000,0.000000,157.428494,645.68184,571.7743,78.34236,212.14048,1067.8519,7623.6559,4212.7494
595.000000,208.000000,43.414310,3.648564,1.541204,46.319980,21.377670,14.404680,53.79616,3.845481,22.708840,29.892470,0.000000,6.666667,307.938495,1150.03656,774.9165,87.32641,114.95093,678.8233,16565.9086,2610.4022
709.000000,199.000000,70.621040,20.461720,2.989345,17.423050,11.032860,16.564200,61.70566,3.970984,24.886470,15.142860,0.000000,13.636360,182.750500,680.78991,1022.1049,98.82377,60.13205,376.8523,11276.7402,1496.4746
156.000000,72.000000,77.748270,5.998899,9.576225,11.117230,7.874016,16.918710,65.09957,6.913397,20.032520,23.529410,0.000000,0.000000,133.218193,512.59506,1101.4007,138.49276,162.66815,471.3534,8672.4471,3258.6530
